,precio,puertas,combustible,traccion,cv,cambio,n_marchas,co2,autonomia,consumo,garantia,capacidad deposito,0_a_100,maletero,tipo_marca,longitud,Segmento
112,0.0499768203082,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.274559193955,0.285717714258,0.247058823529,0.285714285714,0.5,0.846153846154,0.218106995885,0.0,0.62048,0.17
113,0.0499768203082,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.282115869018,0.285717714258,0.247058823529,0.285714285714,0.5,0.633136094675,0.218106995885,0.0,0.6096,0.17
114,0.0506792352107,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.292677658579,0.241176470588,0.285714285714,0.5,0.822485207101,0.218106995885,0.0,0.65216,0.17
115,0.0516696402231,1.0,0.5,1.0,0.165467625899,1.0,0.555555555556,0.352644836272,0.179110567115,0.394117647059,0.285714285714,0.5,0.627218934911,0.218106995885,0.0,0.6096,0.17
116,0.0524352724667,1.0,0.0,1.0,0.129496402878,0.0,0.444444444444,0.261964735516,0.307701538388,0.229411764706,0.285714285714,0.5,0.87573964497,0.218106995885,0.0,0.6096,0.17
117,0.0527232625767,1.0,0.5,1.0,0.165467625899,1.0,0.555555555556,0.357682619647,0.179110567115,0.394117647059,0.285714285714,0.5,0.668639053254,0.218106995885,0.0,0.62048,0.17
118,0.0534888948204,1.0,0.0,1.0,0.129496402878,0.0,0.444444444444,0.267002518892,0.299997600019,0.235294117647,0.285714285714,0.5,0.917159763314,0.218106995885,0.0,0.62048,0.17
119,0.0541913097228,1.0,0.0,1.0,0.129496402878,0.0,0.444444444444,0.261964735516,0.307701538388,0.229411764706,0.285714285714,0.5,0.87573964497,0.218106995885,0.0,0.65216,0.17
120,0.0552449320765,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.282115869018,0.285717714258,0.247058823529,0.285714285714,0.5,0.633136094675,0.218106995885,0.0,0.6096,0.17
121,0.0562985544301,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.287153652393,0.279069767442,0.252941176471,0.285714285714,0.5,0.680473372781,0.218106995885,0.0,0.62048,0.17
122,0.0570009693326,1.0,0.0,1.0,0.165467625899,1.0,0.555555555556,0.282115869018,0.285717714258,0.247058823529,0.285714285714,0.5,0.633136094675,0.218106995885,0.0,0.65216,0.17
123,0.0245388646166,1.0,0.25,1.0,0.151079136691,1.0,0.444444444444,0.370277078086,0.179998560012,0.376470588235,0.285714285714,0.48,0.680473372781,0.164094650206,0.0,0.61152,0.12
124,0.0275768090696,1.0,0.25,1.0,0.151079136691,1.0,0.444444444444,0.370277078086,0.179998560012,0.376470588235,0.285714285714,0.48,0.680473372781,0.164094650206,0.0,0.61152,0.12
125,0.0292099237177,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.280965752274,0.241176470588,0.285714285714,0.48,0.763313609467,0.164094650206,0.0,0.61152,0.12
126,0.0322478681708,1.0,0.0,1.0,0.129496402878,1.0,0.444444444444,0.269521410579,0.280965752274,0.241176470588,0.285714285714,0.48,0.763313609467,0.164094650206,0.0,0.61152,0.12
